,id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,score_recuperacao
595,20596,9.88,1105,Pequeno,Produtor,B,Centro-Oeste,0.27360016
1050,21051,52.27,1475,Pequeno,Distribuidor,A,Sudeste,0.27314544
1990,21991,25.48,1298,Pequeno,Produtor,B,Sudeste,0.26942462
529,20530,1151.67,1028,Pequeno,Produtor,C,Centro-Oeste,0.26903352
1175,21176,10.08,169,Médio,Produtor,D,Sudeste,0.26777235
232,20233,174.41,668,Médio,Produtor,C,Sudeste,0.26609308
1983,21984,77.23,1396,Pequeno,Produtor,C,Sudeste,0.26579353
396,20397,0.55,199,Médio,Cooperativa,D,Centro-Oeste,0.26554903
1285,21286,25.72,188,Pequeno,Distribuidor,B,Sudeste,0.26546842
9,20010,16.44,518,Pequeno,Cooperativa,B,Nordeste,0.26531076
1734,21735,577.44,1446,Médio,Produtor,C,Sul,0.26387978
26,20027,398.74,1364,Pequeno,Indústria,C,Nordeste,0.2612276
133,20134,11.04,1120,Pequeno,Distribuidor,C,Centro-Oeste,0.26067725
1385,21386,16.71,463,Pequeno,Distribuidor,C,Sudeste,0.26045153
723,20724,130.62,277,Pequeno,Produtor,D,Sudeste,0.25795957
216,20217,6.45,783,Pequeno,Produtor,C,Centro-Oeste,0.25685772
587,20588,3.5,1235,Médio,Produtor,D,Nordeste,0.25400475
1097,21098,3.87,105,Pequeno,Produtor,F,Sul,0.25277168
1455,21456,703.96,925,Pequeno,Produtor,F,Centro-Oeste,0.25262874
326,20327,1.94,203,Médio,Produtor,F,Sudeste,0.25236663
1656,21657,52.26,204,Médio,Distribuidor,C,Sudeste,0.2522532
1109,21110,10.03,217,Pequeno,Produtor,F,Sudeste,0.251631
1008,21009,70.39,172,Pequeno,Produtor,C,Centro-Oeste,0.2504519
1490,21491,394.49,1271,Pequeno,Produtor,F,Sudeste,0.24909745
1947,21948,152.24,1160,Pequeno,Distribuidor,F,Sudeste,0.24837202
640,20641,181.81,1244,Pequeno,Produtor,D,Nordeste,0.24706247
75,20076,104.36,693,Pequeno,Produtor,F,Sul,0.2469512
1475,21476,130.68,688,Pequeno,Cooperativa,F,Sul,0.24684158
1361,21362,1.0,1002,Médio,Produtor,F,Sudeste,0.24649768
310,20311,73.04,926,Médio,Produtor,F,Norte,0.24647897
693,20694,393.25,198,Pequeno,Produtor,D,Sudeste,0.24606991
1906,21907,7.28,1355,Pequeno,Distribuidor,D,Sul,0.24367043
1945,21946,327.87,1456,Pequeno,Cooperativa,B,Sudeste,0.24345165
776,20777,52.17,1134,Médio,Indústria,D,Sul,0.24334319
1457,21458,354.32,564,Pequeno,Indústria,B,Sudeste,0.24310967
1888,21889,163.55,1319,Médio,Produtor,F,Centro-Oeste,0.24161252
1794,21795,10.96,1185,Pequeno,Cooperativa,C,Centro-Oeste,0.23830476
1909,21910,328.99,577,Médio,Cooperativa,D,Centro-Oeste,0.23830135
1573,21574,192.67,270,Pequeno,Distribuidor,D,Sul,0.23580362
1539,21540,3.91,517,Médio,Distribuidor,F,Centro-Oeste,0.23501064
549,20550,985.43,1235,Pequeno,Cooperativa,B,Sudeste,0.23497696
1810,21811,532.53,833,Pequeno,Produtor,D,Sul,0.23458958
565,20566,1644.8,682,Pequeno,Produtor,F,Centro-Oeste,0.23320086
585,20586,1071.16,636,Médio,Produtor,C,Centro-Oeste,0.23222917
1737,21738,244.25,1472,Médio,Produtor,F,Centro-Oeste,0.23043889
807,20808,273.87,867,Pequeno,Produtor,F,Sul,0.230303
47,20048,1.19,267,Médio,Distribuidor,B,Centro-Oeste,0.22836654
1885,21886,909.66,817,Pequeno,Produtor,C,Sudeste,0.22715579
718,20719,202.62,431,Pequeno,Cooperativa,F,Sudeste,0.22685525
1689,21690,88.35,837,Pequeno,Cooperativa,C,Sul,0.22563457
1065,21066,1169.83,115,Pequeno,Produtor,A,Sudeste,0.22550002
523,20524,13.63,1328,Grande,Produtor,A,Nordeste,0.22508828
828,20829,295.15,463,Médio,Cooperativa,A,Nordeste,0.22392702
1153,21154,41.49,213,Grande,Distribuidor,C,Sudeste,0.22351085
192,20193,0.37,167,Médio,Produtor,C,Sul,0.2229223
5,20006,318.87,1119,Pequeno,Produtor,C,Centro-Oeste,0.2226823
750,20751,579.81,447,Pequeno,Cooperativa,D,Sudeste,0.21858585
906,20907,192.56,891,Pequeno,Cooperativa,F,Sudeste,0.21656807
1474,21475,546.58,1141,Pequeno,Produtor,C,Centro-Oeste,0.21589075
174,20175,39.01,286,Médio,Cooperativa,D,Centro-Oeste,0.20948613
1300,21301,479.51,1087,Grande,Indústria,C,Sudeste,0.20758283
756,20757,387.97,733,Pequeno,Distribuidor,B,Nordeste,0.20213388
1743,21744,1341.1,305,Médio,Produtor,C,Norte,0.20154834
1632,21633,203.52,912,Pequeno,Indústria,D,Centro-Oeste,0.19945198
833,20834,463.72,1326,Grande,Produtor,C,Centro-Oeste,0.19784254
177,20178,1027.35,1162,Pequeno,Produtor,B,Sudeste,0.19746658
101,20102,560.49,100,Médio,Produtor,F,Centro-Oeste,0.19739285
316,20317,124.65,1177,Pequeno,Distribuidor,F,Centro-Oeste,0.19593121
573,20574,75.77,1328,Pequeno,Produtor,D,Sul,0.19387572
682,20683,139.21,1244,Pequeno,Produtor,F,Centro-Oeste,0.19268765
705,20706,416.14,562,Pequeno,Cooperativa,C,Sudeste,0.19249228
762,20763,153.35,110,Médio,Produtor,F,Sul,0.18143535
1318,21319,16.61,1110,Pequeno,Cooperativa,C,Norte,0.18098441
1132,21133,636.41,437,Pequeno,Cooperativa,D,Sudeste,0.17795977
1091,21092,1553.64,390,Pequeno,Indústria,C,Centro-Oeste,0.1758435
1290,21291,885.05,413,Pequeno,Distribuidor,C,Sul,0.17541607
1728,21729,0.83,825,Pequeno,Produtor,D,Sudeste,0.17505574
1586,21587,2404.72,364,Pequeno,Produtor,D,Centro-Oeste,0.17365466
413,20414,15.57,712,Pequeno,Distribuidor,D,Nordeste,0.16824543
516,20517,2748.53,1109,Médio,Distribuidor,C,Norte,0.16444871
711,20712,169.63,1181,Médio,Produtor,F,Sudeste,0.16331825
103,20104,850.23,199,Médio,Distribuidor,C,Centro-Oeste,0.16163526
1829,21830,212.45,1183,Pequeno,Produtor,F,Sudeste,0.1605992
398,20399,1878.29,1213,Médio,Produtor,C,Centro-Oeste,0.15887511
1399,21400,2688.58,646,Pequeno,Distribuidor,B,Centro-Oeste,0.15872218
569,20570,1500.43,1214,Pequeno,Produtor,B,Sul,0.14948893
1352,21353,145.22,1185,Médio,Produtor,F,Sul,0.14899857
980,20981,564.0,1424,Pequeno,Produtor,C,Centro-Oeste,0.14794958
1498,21499,251.57,1492,Pequeno,Cooperativa,A,Sul,0.14754151
1927,21928,1943.98,353,Pequeno,Indústria,C,Centro-Oeste,0.14256892
1845,21846,786.93,161,Pequeno,Produtor,C,Centro-Oeste,0.14233458
770,20771,736.67,113,Pequeno,Distribuidor,C,Sudeste,0.1414707
1849,21850,1.03,301,Pequeno,Produtor,D,Centro-Oeste,0.13809322
1250,21251,105.59,1121,Médio,Produtor,C,Nordeste,0.1379045
1510,21511,381.22,203,Grande,Produtor,F,Sudeste,0.13640851
1462,21463,916.65,657,Pequeno,Produtor,C,Sudeste,0.13571995
514,20515,0.69,272,Médio,Produtor,D,Sudeste,0.13433596
800,20801,0.66,1021,Pequeno,Produtor,D,Centro-Oeste,0.13187926
297,20298,1230.23,639,Pequeno,Cooperativa,C,Centro-Oeste,0.12361461
592,20593,851.6,1297,Pequeno,Produtor,F,Nordeste,0.12011912
66,20067,1351.87,1455,Pequeno,Produtor,D,Centro-Oeste,0.11888013
1634,21635,796.35,1139,Pequeno,Produtor,C,Sul,0.11691118
1453,21454,379.52,1189,Grande,Cooperativa,C,Nordeste,0.11181943
281,20282,190.88,830,Pequeno,Distribuidor,A,Sul,0.111326516
654,20655,1000.27,904,Pequeno,Cooperativa,D,Centro-Oeste,0.11004372
509,20510,1051.22,523,Médio,Distribuidor,A,Sul,0.10938909
1726,21727,772.51,1469,Grande,Produtor,D,Centro-Oeste,0.10788747
1610,21611,152.94,1392,Pequeno,Produtor,B,Nordeste,0.10673809
1470,21471,2211.51,1187,Pequeno,Indústria,F,Centro-Oeste,0.10123716
725,20726,0.43,1223,Pequeno,Produtor,B,Centro-Oeste,0.09923507
386,20387,797.77,1408,Médio,Produtor,B,Centro-Oeste,0.097453356
1749,21750,1068.61,513,Pequeno,Indústria,D,Centro-Oeste,0.09523249
616,20617,2271.1,1187,Médio,Produtor,F,Centro-Oeste,0.093477674
482,20483,1685.3,619,Pequeno,Indústria,F,Nordeste,0.0897842
730,20731,380.31,1225,Médio,Cooperativa,D,Nordeste,0.083538264
1550,21551,1468.22,778,Pequeno,Produtor,C,Sul,0.07861117
1252,21253,1.25,1026,Pequeno,Produtor,D,Norte,0.07285607
1127,21128,755.09,429,Pequeno,Distribuidor,D,Sudeste,0.0666991
87,20088,7177.88,1491,Grande,Produtor,C,Centro-Oeste,0.06644772
1058,21059,1506.99,1198,Médio,Produtor,F,Sul,0.06561156
1437,21438,2095.95,309,Pequeno,Indústria,A,Sudeste,0.06503568
1783,21784,1767.29,224,Pequeno,Produtor,D,Sudeste,0.052035622
697,20698,926.93,1267,Médio,Indústria,D,Centro-Oeste,0.052028395
1986,21987,1673.42,1251,Médio,Produtor,C,Centro-Oeste,0.045409523
410,20411,1678.34,501,Médio,Produtor,D,Sul,0.029872496
1633,21634,2194.07,1003,Médio,Cooperativa,B,Sudeste,0.028295726
1488,21489,1.98,122,Médio,Cooperativa,D,Norte,0.023708595
342,20343,2088.95,543,Pequeno,Cooperativa,C,Norte,0.021412278
1418,21419,2305.74,429,Pequeno,Produtor,F,Nordeste,0.019589476
1382,21383,2092.3,625,Grande,Cooperativa,C,Sudeste,0.017891377
611,20612,2778.51,430,Médio,Produtor,C,Sudeste,0.0072528142
44,20045,2653.12,423,Pequeno,Distribuidor,D,Sudeste,0.0040433262
