id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,status_final_pago
1875,2.3,1133,Pequeno,Produtor,C,Nordeste,1
1876,112.96,1558,Pequeno,Produtor,D,Norte,0
1877,21.74,1151,Pequeno,Cooperativa,A,Sudeste,0
1878,1104.81,129,Médio,Distribuidor,C,Sul,1
1879,18.01,58,Médio,Produtor,B,Sudeste,1
1880,0.67,1158,Pequeno,Cooperativa,C,Centro-Oeste,1
1881,37.61,994,Pequeno,Produtor,F,Sul,0
1882,25.77,742,Pequeno,Cooperativa,C,Norte,1
1883,5.42,1222,Pequeno,Produtor,A,Nordeste,1
1884,184.07,1378,Pequeno,Cooperativa,B,Sudeste,0
1885,32.65,1405,Pequeno,Produtor,A,Norte,0
1886,17.48,860,Médio,Produtor,B,Sul,1
1887,328.17,445,Pequeno,Distribuidor,D,Centro-Oeste,0
1888,37.76,565,Grande,Cooperativa,B,Sul,1
1889,2364.89,1645,Médio,Produtor,C,Sudeste,0
1890,16.27,220,Pequeno,Cooperativa,C,Centro-Oeste,1
1891,55.56,1002,Médio,Cooperativa,C,Sudeste,1
1892,100.76,65,Médio,Cooperativa,D,Sul,0
1893,114.66,1498,Pequeno,Cooperativa,B,Nordeste,0
1894,15.76,1005,Pequeno,Distribuidor,F,Sudeste,0
1895,106.19,777,Pequeno,Produtor,C,Sul,1
1896,79.11,1448,Médio,Indústria,D,Nordeste,0
1897,698.24,87,Grande,Distribuidor,D,Sudeste,0
1898,3.79,577,Médio,Produtor,B,Centro-Oeste,1
1899,16.54,1368,Médio,Distribuidor,B,Sul,0
1900,361.33,397,Pequeno,Cooperativa,C,Sul,0
1901,62.91,237,Pequeno,Distribuidor,A,Nordeste,1
1902,39.05,1613,Pequeno,Produtor,D,Sudeste,1
1903,142.25,1020,Médio,Produtor,D,Nordeste,1
1904,1.26,1092,Pequeno,Distribuidor,C,Sul,1
1905,21.57,1565,Grande,Produtor,C,Sul,1
1906,7.35,272,Pequeno,Cooperativa,C,Sul,0
1907,77.23,616,Médio,Distribuidor,B,Sudeste,1
1908,98.22,1765,Médio,Produtor,C,Sul,1
1909,117.45,1505,Pequeno,Produtor,B,Sul,0
1910,52.15,234,Médio,Distribuidor,F,Centro-Oeste,0
1911,42.35,553,Médio,Produtor,B,Sul,0
1912,2.82,1766,Grande,Produtor,D,Sudeste,0
1913,22.35,88,Pequeno,Distribuidor,B,Norte,1
1914,142.56,1648,Pequeno,Produtor,C,Sul,1
1915,3.52,1499,Médio,Cooperativa,D,Centro-Oeste,1
1916,339.99,565,Pequeno,Cooperativa,C,Sudeste,1
1917,116.64,1222,Pequeno,Cooperativa,C,Sudeste,0
1918,2.42,846,Pequeno,Cooperativa,C,Sudeste,0
1919,41.01,862,Médio,Cooperativa,C,Sul,1
1920,18.57,47,Grande,Distribuidor,D,Sul,0
1921,3.28,1314,Médio,Produtor,B,Sudeste,0
1922,4.3,200,Grande,Indústria,A,Sul,0
1923,13.58,1761,Grande,Cooperativa,C,Sudeste,1
1924,320.03,783,Pequeno,Cooperativa,D,Nordeste,0
1925,5.11,1098,Grande,Produtor,A,Nordeste,1
1926,1.9,273,Grande,Produtor,C,Sul,1
1927,347.32,395,Pequeno,Produtor,C,Sudeste,1
1928,60.08,1454,Médio,Cooperativa,D,Sul,0
1929,136.49,572,Grande,Produtor,B,Centro-Oeste,1
1930,7.47,815,Médio,Produtor,F,Norte,0
1931,14.36,1681,Médio,Indústria,C,Centro-Oeste,0
1932,78.7,262,Médio,Cooperativa,C,Sudeste,0
1933,104.8,1155,Médio,Distribuidor,D,Sudeste,1
1934,8.82,676,Médio,Distribuidor,B,Sul,1
1935,126.11,679,Pequeno,Distribuidor,B,Centro-Oeste,1
1936,41.89,242,Médio,Produtor,D,Nordeste,0
1937,211.91,1162,Médio,Produtor,D,Centro-Oeste,0
1938,29.23,335,Pequeno,Produtor,C,Norte,1
1939,3.58,849,Pequeno,Cooperativa,F,Sudeste,0
1940,60.97,794,Grande,Cooperativa,B,Nordeste,1
1941,25.83,153,Pequeno,Distribuidor,C,Sul,1
1942,41.89,1498,Pequeno,Produtor,C,Centro-Oeste,0
1943,51.02,428,Grande,Cooperativa,C,Sul,0
1944,7.79,1279,Médio,Indústria,D,Norte,0
1945,12.57,1086,Médio,Produtor,C,Centro-Oeste,1
1946,65.82,1216,Médio,Produtor,C,Sul,1
1947,4.48,927,Pequeno,Produtor,F,Sul,0
1948,25.63,1632,Médio,Produtor,C,Sul,1
1949,347.19,437,Médio,Produtor,D,Nordeste,0
1950,165.38,1798,Pequeno,Produtor,B,Sudeste,1
1951,139.83,1544,Pequeno,Distribuidor,C,Sul,0
1952,106.09,170,Médio,Cooperativa,C,Nordeste,1
1953,123.94,675,Pequeno,Produtor,C,Norte,1
1954,37.45,165,Pequeno,Cooperativa,D,Sul,0
1955,469.96,1768,Pequeno,Distribuidor,C,Sul,1
1956,107.94,254,Médio,Distribuidor,B,Nordeste,1
1957,1.59,1646,Pequeno,Produtor,B,Centro-Oeste,0
1958,15.38,1227,Grande,Produtor,D,Nordeste,0
1959,2.72,948,Pequeno,Produtor,D,Sul,0
1960,31.55,1303,Médio,Produtor,D,Nordeste,0
1961,88.9,738,Pequeno,Cooperativa,B,Sul,1
1962,23.95,1291,Médio,Produtor,D,Sudeste,1
1963,24.79,1519,Pequeno,Produtor,C,Centro-Oeste,0
1964,48.56,826,Pequeno,Produtor,A,Sul,1
1965,767.91,1220,Pequeno,Distribuidor,F,Sudeste,0
1966,30.81,1144,Médio,Cooperativa,C,Sul,0
1967,54.98,1731,Pequeno,Indústria,C,Nordeste,0
1968,5.2,64,Médio,Distribuidor,C,Sudeste,0
1969,3.15,142,Pequeno,Cooperativa,C,Centro-Oeste,0
1970,18.82,1008,Médio,Produtor,F,Sul,0
1971,86.61,1796,Pequeno,Produtor,B,Sudeste,1
1972,91.95,1659,Pequeno,Produtor,C,Sul,0
1973,108.47,1114,Médio,Distribuidor,D,Nordeste,0
1974,66.7,320,Pequeno,Cooperativa,F,Sul,1
1975,83.61,749,Pequeno,Cooperativa,F,Centro-Oeste,1
1976,41.41,1532,Médio,Distribuidor,C,Norte,1
1977,82.25,506,Pequeno,Distribuidor,D,Nordeste,0
1978,15.37,523,Pequeno,Produtor,B,Sul,1
1979,319.84,1795,Médio,Distribuidor,C,Sul,0
1980,4.07,586,Pequeno,Cooperativa,C,Sudeste,1
1981,7.61,107,Pequeno,Produtor,D,Sudeste,1
1982,58.18,1766,Médio,Cooperativa,F,Sul,0
1983,17.52,411,Pequeno,Produtor,D,Nordeste,0
1984,40.87,358,Pequeno,Produtor,C,Sul,0
1985,18.12,1633,Grande,Distribuidor,D,Centro-Oeste,1
1986,3.97,1166,Médio,Cooperativa,A,Nordeste,1
1987,12.63,1013,Médio,Produtor,F,Centro-Oeste,0
1988,89.72,1643,Médio,Distribuidor,C,Sul,1
1989,47.9,49,Pequeno,Cooperativa,C,Centro-Oeste,0
1990,64.21,1493,Pequeno,Produtor,A,Sul,0
1991,102.15,1614,Médio,Distribuidor,A,Sul,0
1992,26.29,1181,Pequeno,Distribuidor,B,Sudeste,0
1993,4.61,1716,Médio,Produtor,C,Nordeste,1
1994,855.96,1268,Pequeno,Distribuidor,C,Sudeste,1
1995,12.38,1211,Médio,Distribuidor,A,Sul,1
1996,14.8,1347,Médio,Cooperativa,D,Sudeste,1
1997,107.85,274,Pequeno,Distribuidor,C,Sudeste,1
1998,216.79,465,Pequeno,Cooperativa,C,Sudeste,0
1999,3.49,708,Pequeno,Cooperativa,A,Sudeste,1
2000,12.26,53,Pequeno,Distribuidor,C,Norte,1
2001,35.15,357,Pequeno,Produtor,B,Sul,1
2002,39.07,1061,Pequeno,Indústria,C,Sul,0
2003,5.9,1373,Grande,Produtor,C,Sudeste,1
2004,1060.99,1480,Pequeno,Produtor,C,Sudeste,1
2005,399.38,1486,Médio,Distribuidor,B,Sudeste,1
2006,55.18,1542,Pequeno,Produtor,C,Sudeste,1
2007,27.12,1753,Pequeno,Distribuidor,D,Sudeste,0
2008,378.71,690,Médio,Produtor,C,Centro-Oeste,0
2009,12.89,589,Pequeno,Distribuidor,D,Sudeste,0
2010,11.45,922,Pequeno,Produtor,D,Sul,0
2011,17.65,1273,Pequeno,Produtor,C,Centro-Oeste,0
2012,15.83,1583,Pequeno,Cooperativa,D,Norte,1
2013,20.74,1578,Pequeno,Cooperativa,C,Norte,1
2014,400.25,1137,Pequeno,Cooperativa,D,Sudeste,0
2015,163.15,935,Pequeno,Cooperativa,A,Sudeste,1
2016,13.45,107,Médio,Produtor,A,Sul,0
2017,213.52,392,Médio,Produtor,B,Sul,1
2018,52.44,1499,Pequeno,Cooperativa,B,Sul,0
2019,1.9,1508,Pequeno,Produtor,B,Centro-Oeste,0
2020,118.74,399,Pequeno,Produtor,F,Centro-Oeste,1
2021,19.94,527,Pequeno,Distribuidor,B,Sul,1
2022,10.06,1503,Pequeno,Cooperativa,D,Centro-Oeste,1
2023,64.26,1715,Médio,Cooperativa,C,Sul,0
2024,2.35,1470,Médio,Cooperativa,C,Sul,0
2025,11.62,823,Médio,Indústria,B,Sudeste,1
2026,182.48,1210,Pequeno,Distribuidor,F,Sul,0
2027,67.26,1799,Grande,Produtor,A,Sudeste,1
2028,29.46,1406,Pequeno,Distribuidor,D,Nordeste,1
2029,3.98,1156,Pequeno,Cooperativa,D,Norte,1
2030,128.22,1489,Médio,Produtor,C,Sul,1
2031,49.78,1239,Pequeno,Produtor,D,Sudeste,1
2032,214.19,582,Pequeno,Produtor,C,Sul,1
2033,83.78,252,Pequeno,Distribuidor,C,Sul,1
2034,62.41,774,Médio,Produtor,F,Centro-Oeste,0
2035,9.67,1093,Médio,Produtor,C,Centro-Oeste,1
2036,5.98,675,Pequeno,Distribuidor,C,Sudeste,1
2037,244.68,1305,Pequeno,Produtor,B,Nordeste,1
2038,64.04,479,Médio,Indústria,B,Nordeste,0
2039,20.8,1630,Médio,Cooperativa,A,Centro-Oeste,0
2040,12.84,109,Médio,Cooperativa,C,Centro-Oeste,0
2041,28.84,1053,Médio,Distribuidor,B,Sul,1
2042,20.34,962,Médio,Distribuidor,C,Sudeste,1
2043,92.22,156,Pequeno,Cooperativa,C,Norte,1
2044,16.76,213,Médio,Distribuidor,B,Sudeste,1
2045,82.39,723,Médio,Distribuidor,C,Sudeste,0
2046,32.67,764,Médio,Distribuidor,C,Norte,1
2047,11.31,1646,Pequeno,Indústria,C,Sul,1
2048,27.77,208,Pequeno,Produtor,D,Centro-Oeste,1
2049,24.43,1705,Médio,Cooperativa,D,Sudeste,1
2050,14.31,59,Grande,Produtor,D,Sul,1
2051,15.6,1335,Médio,Produtor,C,Sudeste,1
2052,1.23,503,Médio,Indústria,C,Sul,1
2053,25.05,695,Médio,Produtor,C,Sudeste,1
2054,2.23,1410,Médio,Cooperativa,C,Norte,0
2055,247.77,1571,Pequeno,Produtor,C,Centro-Oeste,1
2056,69.47,1669,Pequeno,Cooperativa,D,Sul,1
2057,1.68,1233,Médio,Produtor,D,Nordeste,1
2058,30.75,794,Pequeno,Produtor,B,Nordeste,1
2059,207.88,642,Médio,Distribuidor,A,Sul,1
2060,2.08,517,Grande,Produtor,B,Sudeste,1
2061,11.36,1355,Médio,Produtor,C,Sudeste,0
2062,48.92,610,Médio,Cooperativa,C,Sudeste,1
2063,425.71,1184,Pequeno,Produtor,C,Sul,0
2064,23.13,141,Médio,Produtor,B,Sul,1
2065,33.46,1741,Pequeno,Indústria,D,Sudeste,1
2066,17.07,1111,Grande,Produtor,C,Sudeste,0
2067,4.79,74,Pequeno,Cooperativa,C,Sudeste,0
2068,54.34,1342,Pequeno,Cooperativa,C,Sudeste,0
2069,2.25,1155,Pequeno,Produtor,B,Centro-Oeste,1
2070,36.83,1411,Médio,Produtor,C,Norte,1
2071,50.69,1293,Médio,Cooperativa,F,Norte,0
2072,72.25,1486,Médio,Produtor,C,Norte,1
2073,64.29,1070,Pequeno,Distribuidor,B,Sudeste,0
2074,43.01,644,Pequeno,Cooperativa,C,Centro-Oeste,0
2075,71.27,237,Pequeno,Produtor,C,Sudeste,0
2076,15.2,582,Pequeno,Indústria,D,Nordeste,1
2077,66.04,217,Médio,Produtor,B,Sul,0
2078,2.09,37,Médio,Indústria,F,Sudeste,1
2079,38.65,1519,Pequeno,Distribuidor,C,Sudeste,1
2080,22.63,848,Pequeno,Indústria,F,Sudeste,0
2081,42.48,788,Médio,Cooperativa,A,Centro-Oeste,1
2082,218.4,1676,Médio,Indústria,F,Sudeste,1
2083,36.11,44,Médio,Produtor,C,Nordeste,1
2084,4.63,422,Médio,Cooperativa,C,Sul,1
2085,119.05,541,Médio,Distribuidor,C,Nordeste,1
2086,59.53,928,Médio,Produtor,C,Sudeste,1
2087,96.19,168,Pequeno,Distribuidor,C,Sudeste,1
2088,0.8,303,Grande,Cooperativa,D,Sudeste,1
2089,10.02,1026,Pequeno,Produtor,C,Sul,0
2090,118.94,1730,Médio,Produtor,D,Sul,0
2091,66.75,1653,Pequeno,Produtor,F,Sul,1
2092,39.35,453,Pequeno,Produtor,D,Centro-Oeste,1
2093,90.72,357,Médio,Produtor,C,Sudeste,0
2094,24.09,1589,Pequeno,Indústria,B,Sudeste,1
2095,22.94,888,Pequeno,Produtor,F,Sudeste,0
2096,20.4,234,Pequeno,Produtor,C,Sul,0
2097,177.49,529,Pequeno,Produtor,B,Nordeste,1
2098,50.42,31,Pequeno,Produtor,B,Sul,0
2099,36.75,1173,Pequeno,Cooperativa,B,Centro-Oeste,0
2100,24.15,1197,Pequeno,Distribuidor,C,Sudeste,0
2101,48.93,1445,Médio,Distribuidor,A,Sul,0
2102,2.88,435,Pequeno,Cooperativa,B,Sudeste,0
2103,26.99,904,Pequeno,Indústria,C,Norte,1
2104,2.55,1109,Pequeno,Cooperativa,B,Sul,0
2105,488.35,560,Médio,Produtor,C,Sul,0
2106,43.28,1760,Grande,Produtor,B,Centro-Oeste,1
2107,16.49,588,Médio,Distribuidor,C,Nordeste,0
2108,15.21,1331,Pequeno,Produtor,C,Nordeste,1
2109,9.17,238,Pequeno,Produtor,F,Centro-Oeste,0
2110,2.96,1538,Pequeno,Indústria,D,Sudeste,1
2111,8.02,1108,Pequeno,Distribuidor,C,Sudeste,1
2112,2.96,1200,Pequeno,Cooperativa,D,Sul,1
2113,31.05,1662,Pequeno,Produtor,C,Centro-Oeste,0
2114,112.21,750,Pequeno,Produtor,B,Sudeste,1
2115,25.77,487,Médio,Produtor,D,Centro-Oeste,1
2116,43.7,1274,Grande,Cooperativa,D,Sudeste,1
2117,11.55,334,Pequeno,Indústria,D,Sul,0
2118,15.91,1670,Médio,Indústria,B,Sudeste,1
2119,264.95,220,Pequeno,Distribuidor,A,Sul,1
2120,12.03,497,Médio,Cooperativa,D,Sudeste,0
2121,18.3,572,Pequeno,Indústria,C,Sul,1
2122,20.3,56,Médio,Produtor,B,Sul,1
2123,8.84,733,Grande,Produtor,B,Norte,0
2124,82.85,553,Médio,Cooperativa,C,Sudeste,1
2125,233.54,822,Grande,Produtor,C,Sul,1
2126,201.76,617,Médio,Produtor,A,Centro-Oeste,1
2127,399.32,1678,Médio,Indústria,F,Nordeste,0
2128,87.48,396,Pequeno,Distribuidor,F,Sudeste,1
2129,12.93,274,Pequeno,Produtor,B,Sul,0
2130,61.08,461,Médio,Produtor,C,Sul,0
2131,8.98,719,Pequeno,Indústria,A,Sudeste,0
2132,7.47,1145,Pequeno,Produtor,F,Sudeste,1
2133,263.16,1599,Pequeno,Cooperativa,A,Sul,1
2134,160.11,903,Pequeno,Produtor,C,Centro-Oeste,1
2135,2.5,1760,Médio,Cooperativa,B,Centro-Oeste,1
2136,23.34,795,Médio,Cooperativa,C,Norte,1
2137,55.29,525,Médio,Produtor,B,Centro-Oeste,0
2138,594.29,207,Pequeno,Cooperativa,C,Sul,0
2139,569.64,1539,Pequeno,Produtor,C,Sul,1
2140,160.11,1625,Pequeno,Cooperativa,B,Centro-Oeste,1
2141,45.08,1139,Pequeno,Indústria,C,Centro-Oeste,1
2142,157.35,659,Médio,Produtor,F,Sudeste,1
2143,13.94,1015,Pequeno,Cooperativa,C,Sul,0
2144,52.3,199,Pequeno,Cooperativa,C,Nordeste,0
2145,235.51,1635,Pequeno,Produtor,C,Sudeste,0
2146,39.34,1462,Médio,Produtor,C,Sudeste,1
2147,12.99,240,Grande,Cooperativa,C,Centro-Oeste,0
2148,99.61,1292,Pequeno,Distribuidor,C,Centro-Oeste,1
2149,55.75,1460,Pequeno,Produtor,C,Sudeste,1
2150,8.31,164,Médio,Distribuidor,F,Nordeste,1
2151,64.06,1074,Pequeno,Produtor,B,Sul,1
2152,95.66,121,Pequeno,Produtor,A,Norte,1
2153,5.78,753,Médio,Produtor,D,Sul,0
2154,92.45,1639,Médio,Produtor,B,Centro-Oeste,1
2155,2.09,922,Médio,Produtor,D,Centro-Oeste,0
2156,3.31,1055,Grande,Produtor,C,Centro-Oeste,1
2157,76.02,787,Pequeno,Distribuidor,F,Sudeste,0
2158,4.99,1417,Médio,Cooperativa,B,Nordeste,0
2159,41.42,1064,Médio,Indústria,C,Sul,1
2160,23.83,140,Médio,Produtor,C,Sul,1
2161,27.4,1270,Pequeno,Produtor,C,Sul,1
2162,38.16,1417,Médio,Cooperativa,C,Sul,0
2163,10.78,539,Pequeno,Indústria,A,Sudeste,1
2164,15.94,761,Pequeno,Distribuidor,C,Nordeste,1
2165,52.23,87,Grande,Cooperativa,C,Centro-Oeste,1
2166,67.09,875,Médio,Cooperativa,D,Sul,1
2167,19.77,327,Médio,Distribuidor,A,Sul,1
2168,14.13,1151,Médio,Produtor,D,Nordeste,0
2169,50.26,1600,Médio,Indústria,A,Centro-Oeste,0
2170,541.87,472,Pequeno,Produtor,C,Sudeste,0
2171,10.03,1610,Grande,Cooperativa,C,Sul,1
2172,15.55,1363,Pequeno,Produtor,D,Nordeste,1
2173,43.66,40,Pequeno,Cooperativa,D,Sul,0
2174,80.83,859,Médio,Produtor,D,Sudeste,0
2175,10.8,654,Médio,Produtor,D,Sudeste,1
2176,98.25,117,Médio,Produtor,D,Sudeste,0
2177,35.07,1581,Pequeno,Indústria,C,Sul,1
2178,79.46,507,Médio,Cooperativa,B,Sul,0
2179,9.38,1143,Médio,Produtor,D,Centro-Oeste,0
2180,8.02,1027,Pequeno,Produtor,D,Sul,1
2181,13.11,295,Médio,Produtor,B,Sul,0
2182,90.03,558,Grande,Produtor,C,Sul,1
2183,31.01,120,Médio,Produtor,B,Sul,0
2184,11.32,270,Pequeno,Produtor,C,Centro-Oeste,1
2185,60.94,632,Pequeno,Produtor,B,Nordeste,0
2186,156.3,75,Médio,Indústria,B,Sul,1
2187,25.64,267,Médio,Produtor,D,Sudeste,1
2188,122.08,1343,Médio,Produtor,F,Centro-Oeste,1
2189,33.87,516,Pequeno,Cooperativa,C,Norte,1
2190,49.54,1654,Médio,Distribuidor,B,Sudeste,1
2191,9.29,1414,Pequeno,Cooperativa,B,Nordeste,1
2192,122.18,52,Pequeno,Indústria,C,Sudeste,1
2193,4.2,1215,Pequeno,Indústria,D,Norte,1
2194,17.05,560,Pequeno,Produtor,F,Sul,0
2195,242.79,1472,Médio,Produtor,B,Sudeste,1
2196,302.94,1453,Grande,Cooperativa,C,Centro-Oeste,0
2197,21.98,1590,Médio,Produtor,A,Sudeste,1
2198,12.43,1734,Médio,Produtor,C,Sul,0
2199,40.77,609,Médio,Cooperativa,B,Sul,1
2200,4.82,949,Médio,Produtor,C,Sul,0
2201,639.45,619,Pequeno,Produtor,A,Sul,0
2202,3.91,1042,Médio,Cooperativa,C,Sudeste,1
2203,21.57,1662,Pequeno,Produtor,C,Sudeste,0
2204,4.86,1580,Pequeno,Distribuidor,F,Centro-Oeste,0
2205,10.81,765,Grande,Distribuidor,F,Sul,0
2206,25.33,1604,Pequeno,Produtor,C,Sudeste,1
2207,362.02,1674,Pequeno,Cooperativa,D,Centro-Oeste,1
2208,17.96,887,Pequeno,Cooperativa,B,Sudeste,1
2209,203.64,114,Médio,Produtor,D,Sul,1
2210,23.77,650,Pequeno,Cooperativa,F,Sudeste,0
2211,5.28,991,Médio,Produtor,F,Norte,0
2212,14.21,408,Pequeno,Produtor,C,Sul,1
2213,247.4,630,Médio,Distribuidor,C,Sudeste,0
2214,8.82,835,Médio,Distribuidor,D,Sul,1
2215,4.37,1377,Médio,Cooperativa,F,Sul,1
2216,17.93,236,Médio,Cooperativa,D,Nordeste,1
2217,14.77,1555,Pequeno,Distribuidor,B,Norte,1
2218,40.47,357,Pequeno,Cooperativa,C,Sul,0
2219,122.35,746,Pequeno,Cooperativa,C,Centro-Oeste,1
2220,10.7,950,Grande,Indústria,A,Nordeste,1
2221,19.14,1615,Pequeno,Cooperativa,A,Centro-Oeste,1
2222,80.17,1570,Pequeno,Indústria,C,Centro-Oeste,1
2223,15.49,1245,Médio,Distribuidor,F,Centro-Oeste,1
2224,7.49,1758,Médio,Indústria,B,Sul,1
2225,46.78,264,Médio,Cooperativa,B,Norte,1
2226,0.1,1418,Médio,Produtor,F,Sul,0
2227,24.4,865,Pequeno,Distribuidor,F,Nordeste,1
2228,31.95,964,Médio,Cooperativa,C,Sul,1
2229,15.93,425,Pequeno,Cooperativa,F,Norte,1
2230,14.57,611,Pequeno,Produtor,B,Sul,1
2231,318.14,1224,Pequeno,Produtor,C,Sudeste,0
2232,3.39,1283,Pequeno,Distribuidor,C,Norte,0
2233,94.13,1788,Pequeno,Distribuidor,D,Sul,0
2234,58.43,1079,Pequeno,Produtor,B,Centro-Oeste,0
2235,45.0,772,Médio,Cooperativa,C,Sul,1
2236,56.28,1142,Pequeno,Produtor,B,Sul,0
2237,19.02,105,Médio,Indústria,C,Centro-Oeste,1
2238,174.3,1361,Pequeno,Distribuidor,A,Norte,1
2239,3.4,926,Médio,Indústria,C,Sudeste,0
2240,75.92,877,Médio,Cooperativa,D,Sul,0
2241,18.58,1283,Pequeno,Produtor,D,Nordeste,1
2242,35.63,1500,Pequeno,Distribuidor,B,Nordeste,1
2243,21.52,1685,Médio,Cooperativa,C,Sul,0
2244,79.85,1301,Pequeno,Distribuidor,D,Sudeste,0
2245,152.99,1705,Pequeno,Cooperativa,C,Sul,1
2246,226.57,1213,Médio,Produtor,C,Sudeste,0
2247,10.02,581,Médio,Produtor,B,Centro-Oeste,1
2248,54.88,450,Médio,Distribuidor,B,Sul,1
2249,22.26,432,Grande,Produtor,A,Sudeste,1
2250,4.55,1601,Pequeno,Distribuidor,C,Sudeste,0
2251,31.64,1045,Pequeno,Indústria,C,Sul,1
2252,29.42,843,Médio,Produtor,D,Sul,1
2253,39.16,1248,Médio,Produtor,D,Sul,1
2254,370.0,1338,Médio,Produtor,D,Centro-Oeste,0
2255,3.11,983,Pequeno,Cooperativa,B,Sudeste,1
2256,41.81,303,Médio,Cooperativa,D,Centro-Oeste,1
2257,69.14,481,Médio,Produtor,C,Centro-Oeste,1
2258,11.19,500,Médio,Distribuidor,B,Sul,1
2259,9.0,223,Grande,Cooperativa,D,Sudeste,1
2260,46.38,966,Grande,Distribuidor,B,Centro-Oeste,1
2261,9.75,956,Pequeno,Produtor,C,Sul,0
2262,12.01,879,Pequeno,Cooperativa,F,Sul,1
2263,56.23,88,Médio,Cooperativa,F,Sudeste,1
2264,544.15,868,Médio,Cooperativa,C,Nordeste,1
2265,19.39,1006,Médio,Distribuidor,C,Centro-Oeste,1
2266,5.42,1590,Médio,Indústria,C,Sudeste,0
2267,21.0,1727,Pequeno,Cooperativa,B,Centro-Oeste,0
2268,47.12,289,Pequeno,Cooperativa,C,Nordeste,1
2269,614.33,397,Médio,Produtor,F,Sudeste,0
2270,9.63,1355,Pequeno,Produtor,F,Sul,1
2271,64.92,188,Médio,Cooperativa,D,Sudeste,1
2272,9.45,1783,Grande,Cooperativa,C,Sudeste,0
2273,72.69,1446,Médio,Distribuidor,B,Sudeste,1
2274,140.46,1642,Médio,Produtor,C,Sul,0
2275,188.89,1112,Médio,Distribuidor,C,Centro-Oeste,0
2276,18.6,1202,Médio,Cooperativa,C,Sudeste,0
2277,146.4,1402,Médio,Indústria,D,Nordeste,0
2278,6.66,476,Médio,Produtor,D,Centro-Oeste,0
2279,3.12,981,Médio,Indústria,F,Sudeste,1
2280,30.17,1777,Pequeno,Cooperativa,C,Sudeste,0
2281,406.92,61,Médio,Cooperativa,C,Sul,1
2282,53.16,882,Médio,Distribuidor,A,Sul,1
2283,60.24,100,Pequeno,Produtor,D,Sudeste,0
2284,791.1,306,Grande,Produtor,C,Sudeste,1
2285,57.15,169,Médio,Cooperativa,F,Sudeste,0
2286,27.4,1743,Médio,Cooperativa,C,Sul,1
2287,25.45,1420,Médio,Distribuidor,C,Sudeste,1
2288,39.08,1005,Médio,Produtor,C,Centro-Oeste,1
2289,58.51,703,Pequeno,Produtor,D,Centro-Oeste,0
2290,87.74,75,Médio,Produtor,C,Sudeste,0
2291,242.88,1067,Médio,Cooperativa,B,Sul,1
2292,4.07,1445,Pequeno,Indústria,D,Sul,1
2293,1.56,728,Médio,Cooperativa,D,Sudeste,1
2294,4.73,1368,Médio,Produtor,D,Sudeste,1
2295,92.74,1053,Pequeno,Cooperativa,C,Sudeste,1
2296,105.5,800,Médio,Produtor,C,Sudeste,1
2297,14.83,1221,Médio,Distribuidor,F,Sul,1
2298,32.23,108,Médio,Cooperativa,D,Sudeste,1
2299,4.51,1791,Pequeno,Produtor,B,Sudeste,1
2300,5.78,1230,Pequeno,Distribuidor,D,Sul,0
2301,29.11,1631,Pequeno,Produtor,B,Sudeste,1
2302,12.32,1659,Pequeno,Indústria,C,Nordeste,1
2303,74.02,1224,Pequeno,Distribuidor,C,Sudeste,1
2304,18.63,402,Grande,Indústria,B,Nordeste,1
2305,18.21,201,Médio,Produtor,C,Sul,0
2306,43.82,1160,Médio,Distribuidor,C,Sudeste,1
2307,103.57,1291,Médio,Produtor,C,Sudeste,0
2308,50.57,774,Grande,Produtor,B,Centro-Oeste,1
2309,118.02,1329,Médio,Cooperativa,C,Nordeste,0
2310,1.78,919,Pequeno,Produtor,C,Norte,1
2311,107.19,616,Médio,Cooperativa,C,Sudeste,1
2312,266.57,1416,Médio,Produtor,B,Sul,1
2313,8.48,1627,Médio,Cooperativa,A,Sul,1
2314,28.86,377,Médio,Produtor,C,Sul,0
2315,8.93,666,Médio,Produtor,D,Sul,0
2316,30.17,1360,Médio,Cooperativa,C,Sudeste,0
2317,3.03,655,Médio,Distribuidor,D,Sudeste,0
2318,2072.73,143,Pequeno,Cooperativa,D,Centro-Oeste,0
2319,16.53,1351,Médio,Produtor,C,Sudeste,1
2320,107.82,1253,Pequeno,Cooperativa,D,Centro-Oeste,0
2321,4.05,560,Médio,Cooperativa,F,Centro-Oeste,1
2322,63.49,172,Pequeno,Produtor,A,Sul,1
2323,4.29,1238,Pequeno,Cooperativa,D,Sul,0
2324,177.99,432,Pequeno,Cooperativa,B,Sul,0
2325,200.75,1205,Grande,Produtor,B,Sul,1
2326,78.18,1204,Grande,Indústria,B,Centro-Oeste,1
2327,52.97,1072,Pequeno,Cooperativa,D,Sul,1
2328,546.34,1578,Médio,Indústria,C,Sudeste,0
2329,2.44,1690,Pequeno,Indústria,C,Sul,1
2330,2.68,343,Médio,Produtor,A,Sul,1
2331,116.68,1728,Pequeno,Produtor,C,Sul,1
2332,5.93,1266,Pequeno,Cooperativa,B,Nordeste,1
2333,292.45,96,Pequeno,Cooperativa,D,Sul,0
2334,8.41,1783,Pequeno,Produtor,A,Centro-Oeste,1
2335,2.0,1578,Pequeno,Cooperativa,A,Sul,0
2336,74.76,1433,Pequeno,Produtor,D,Sudeste,1
